ID,1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,21,23,24,25,26,27,28,29,30,14,20,22
"16",72260.26664201,70306.9996126615,48564.4769394373,62544.3050001953,64102.1861074799,115481.454002801,61624.0597669159,7074.39502470346,41111.7848738824,41267.0250176039,71059.5786255501,61579.5388350253,73375.9228623966,151999.70664906,0,27834.5974179746,42613.2190372237,190034.030393302,111565.436663764,37364.2858012599,22324.6064188231,36540.8975850196,58120.1856739602,32550.5969674531,148982.625350508,175343.258569112,67024.8117252752,48564.4917640423,73375.922744977,48564.4769404309
"17",49952.1362564511,59181.6390432551,44696.7021633508,47852.8901605076,56298.5169473037,98416.5404264202,63077.8717204363,32235.1775294029,68062.3200347679,43133.2610789549,53513.8314917275,43776.7881244522,65602.5103419356,132123.636938639,27834.5974179746,0,19556.4391943574,172189.10703643,91242.2192540255,29625.7671251432,22678.0749220392,43725.1695786637,38659.5810946679,9103.87298346853,135754.319979824,160871.966554702,69367.7714239259,44696.7192555898,65602.5102179479,44696.7021641761
"18",30658.0957857831,42389.3035877486,34404.7818405357,29989.3375091753,41606.1107983695,78975.3622348161,53641.9986672941,44569.8979007386,78638.1779567209,37434.1402913489,34331.3444465505,24791.5007000061,50203.425420817,112630.546798199,42613.2190372237,19556.4391943574,0,152634.942642114,71746.0544988992,21394.0817965134,26120.051079173,41668.070541712,19334.9719043032,10930.0176621636,116865.746013948,141656.669534087,59897.9806687792,34404.7968651878,50203.4253010194,34404.7818410569
"19",122948.162585024,121004.694978923,144745.321383568,127491.211618239,128960.853983609,74557.1705123762,142530.612581587,188464.599807563,210405.025764393,154644.599795062,119454.244518614,129223.555897022,121291.349257063,42237.6154280688,190034.030393302,172189.10703643,152634.942642114,0,81627.9726131157,152828.349373827,167827.610006281,162611.994898333,133750.628604102,163328.785024081,50409.4218778969,29063.5970245348,141562.333340723,144745.311437044,121291.349345093,144745.321382667
"21",41478.65317699,49329.0690955493,71884.7113506132,50573.1742290965,58493.044530016,17348.0271816751,77701.2157249626,111172.451301409,138472.651445783,82115.5593216208,40886.7639181209,50026.773069562,54729.1537388751,40884.6771993433,111565.436663764,91242.2192540255,71746.0544988992,81627.9726131157,0,75758.5635476201,90113.5058231327,90354.7499439464,53634.8527917618,82617.9366564889,56390.7233380074,75663.5663842013,79806.023640071,71884.7070054314,54729.1537634852,71884.7113499191
"23",40161.6326065105,33133.273381851,15076.3521573678,25538.8665150679,27996.5596959935,78331.6749956644,33849.2561968966,35743.1010847887,64208.4418861208,16041.4841653071,34874.1906464791,26272.3934070859,37491.2628105774,115530.730434966,37364.2858012599,29625.7671251432,21394.0817965134,152828.349373827,75758.5635476201,0,15045.1823039173,20913.3527899534,24823.0998361982,22476.970506879,111826.656411021,138050.418748879,40184.2361724828,15076.3692175881,37491.2626874861,15076.3521581807
"24",52412.5953613694,48032.1164544726,27247.1868657539,40401.0292763207,42189.9840349227,93301.4426935506,43117.8215962621,21059.7009112013,52758.2475302506,22216.0466728725,49309.9973888968,40142.9275066442,51598.3524950382,130221.150097466,22324.6064188231,22678.0749220392,26120.051079173,167827.610006281,90113.5058231327,15045.1823039173,0,21229.4083918436,37455.2872364891,20123.0088188667,126736.58798999,153039.923442698,49148.2066977612,27247.2030056996,51598.3523747685,27247.1868667323
"25",59337.1809415067,42182.1928034721,18517.7531493093,40505.6778165287,33704.029219733,89510.817762422,25343.1534589441,31320.4990937347,48400.6606166827,8253.95717837949,50775.1823088961,44132.7570249367,41560.1135909566,128136.930243753,36540.8975850196,43725.1695786637,41668.070541712,162611.994898333,90354.7499439464,20913.3527899534,21229.4083918436,0,44308.2061122176,39541.082737723,117826.246515321,144742.13420361,30508.5191764674,18517.7588139362,41560.1134927365,18517.7531500586
"26",15338.6014659635,26067.6360640863,29457.9478039393,13104.0153150889,28641.6693013833,59761.0660767497,46206.3938867182,58328.9521640391,88948.4161765311,37252.8570588753,15012.1496204004,5921.66698227443,35316.9532103192,94371.5780144359,58120.1856739602,38659.5810946679,19334.9719043032,133750.628604102,53634.8527917618,24823.0998361982,37455.2872364891,44308.2061122176,0,29658.2137244354,97578.89890021,122325.740769044,51775.5362695283,29457.9556091465,35316.9531051451,29457.9478038969
"27",41587.6758250771,50305.231444361,37397.4361068741,38790.6581957511,47874.9449631127,89414.6858834158,56326.0251843457,35393.2139535102,70563.9420758248,37429.746322903,44448.3182272522,34692.8853563311,57052.5496354552,123497.988240814,32550.5969674531,9103.87298346853,10930.0176621636,163328.785024081,82617.9366564889,22476.970506879,20123.0088188667,39541.082737723,29658.2137244354,0,126650.482467435,151788.24736507,62660.6245129462,37397.4528777086,57052.549511986,37397.436107617
"28",91017.0716003048,78708.5111271186,101181.758014643,88158.0426888234,85224.6682758418,40942.9053838114,95503.8384608898,146267.007771851,164157.680211586,110358.793739385,82569.0577686066,92100.2361311651,76444.7886186362,42437.3390815138,148982.625350508,135754.319979824,116865.746013948,50409.4218778969,56390.7233380074,111826.656411021,126736.58798999,117826.246515321,97578.89890021,126650.482467435,0,27016.1571724375,93635.3775668173,101181.745376945,76444.7887249413,101181.758013674
"29",114183.672625298,105048.381381242,127890.548599084,113789.013761682,111905.61200942,63223.9984617923,122516.719283516,172848.109178175,191173.526411009,137201.73993402,107372.646956513,117096.148016088,103276.166475717,46312.03168066,175343.258569112,160871.966554702,141656.669534087,29063.5970245348,75663.5663842013,138050.418748879,153039.923442698,144742.13420361,122325.740769044,151788.24736507,27016.1571724375,0,120581.613722744,127890.536383041,103276.166579677,127890.548598124
"30",62855.3966826591,32757.0739343232,25560.8167349586,40789.2028007437,24854.0279518958,73364.2270274694,6336.31388197569,61770.7530512844,71156.8417079762,26932.4135063279,49003.2813515287,48056.3758160936,25172.6524073811,111986.006031404,67024.8117252752,69367.7714239259,59897.9806687792,141562.333340723,79806.023640071,40184.2361724828,49148.2066977612,30508.5191764674,51775.5362695283,62660.6245129462,93635.3775668173,120581.613722744,0,25560.8009885498,25172.6523957161,25560.8167343586
"14",43333.4573546827,23856.6379953298,0.0171401567537981,22691.686883156,15989.7265478743,71186.6298466437,19262.9745652201,45192.9043489909,66885.6587598198,10264.1667541459,32925.3212578104,27671.4123604852,24914.7571454714,109690.631474015,48564.4917640423,44696.7192555898,34404.7968651878,144745.311437044,71884.7070054314,15076.3692175881,27247.2030056996,18517.7588139362,29457.9556091465,37397.4528777086,101181.745376945,127890.536383041,25560.8009885498,0,24914.7570313652,0.0171392928352123
"20",41970.2445400866,9839.63239280654,24914.7708010946,22243.4269776577,9494.76123275625,49693.8945264774,23140.3159967566,70104.1842450977,89126.9105325205,33925.7642619253,26963.1418043686,29944.071688786,0.000124183280320567,88650.5559793674,73375.922744977,65602.5102179479,50203.4253010194,121291.349345093,54729.1537634852,37491.2626874861,51598.3523747685,41560.1134927365,35316.9531051451,57052.549511986,76444.7887249413,103276.166579677,25172.6523957161,24914.7570313652,0,24914.7708001079
"22",43333.4524605892,23856.646643417,9.93594065904879e-07,22691.6862783548,15989.738484141,71186.638051537,19262.9900905469,45192.8907956054,66885.6522850455,10264.16099927,32925.3212678642,27671.4077104224,24914.7709142145,109690.638646813,48564.4769404309,44696.7021641761,34404.7818410569,144745.321382667,71884.7113499191,15076.3521581807,27247.1868667323,18517.7531500586,29457.9478038969,37397.436107617,101181.758013674,127890.548598124,25560.8167343586,0.0171392928352123,24914.7708001079,0
